state,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,income,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
MA,2009,0,Curriculum,,2022,6593587,2.0588901,49816,42175.711,1.0526201,-1.662145,1,21,441,9261,0,0,1,0,0.87591416,
MA,2009,0,Nondiscrimination,P,2011,6593587,2.0588901,49816,42175.711,1.0526201,-1.662145,1,18,324,5832,3,3,1,1,0.87591416,
MA,2010,0,Anti-bullying,P,2014,6555466,2.0162001,51302,42606.375,1.0526201,-1.662145,1,9,81,729,2,4,1,0,0.87591416,
MA,2010,0,Curriculum,,2022,6555466,2.0162001,51302,42606.375,1.0526201,-1.662145,1,22,484,10648,0,0,1,0,0.87591416,
MA,2010,0,Nondiscrimination,P,2011,6555466,2.0162001,51302,42606.375,1.0526201,-1.662145,1,19,361,6859,3,4,1,1,0.87591416,
MA,2011,0,Anti-bullying,P,2014,6607003,2.01863,,43449.234,0.98796237,-1.6579052,1,10,100,1000,4,6,1,0,,
MA,2011,0,Curriculum,,2022,6607003,2.01863,,43449.234,0.98796237,-1.6579052,1,23,529,12167,0,0,1,0,,
MA,2011,1,Nondiscrimination,P,2011,6607003,2.01863,,43449.234,0.98796237,-1.6579052,1,20,400,8000,4,5,1,1,,
MA,2012,0,Anti-bullying,P,2014,6646144,2.0913,,44468.43,0.98796237,-1.6579052,0,11,121,1331,6,6,1,0,,
MA,2012,0,Curriculum,,2022,6646144,2.0913,,44468.43,0.98796237,-1.6579052,0,24,576,13824,0,0,1,0,,
MA,2013,0,Anti-bullying,P,2014,6646144,2.1532199,,43669.711,1.020352,-1.5558593,1,12,144,1728,6,6,1,1,,
MA,2013,0,Curriculum,,2022,6646144,2.1532199,,43669.711,1.020352,-1.5558593,1,25,625,15625,0,0,1,0,,
MA,2014,1,Anti-bullying,P,2014,6646144,2.21577,,44635.316,1.020352,-1.5558593,1,13,169,2197,6,6,1,1,,
MA,2014,0,Curriculum,,2022,6646144,2.21577,,44635.316,1.020352,-1.5558593,1,26,676,17576,0,0,1,0,,
MA,2015,0,Curriculum,,2022,,,,,1.020352,-1.5558593,,27,729,19683,0,0,1,1,,
MA,2016,0,Curriculum,,2022,,,,,1.020352,-1.5558593,,28,784,21952,0,0,1,1,,
MA,2017,0,Curriculum,,2022,,,,,,,,29,841,24389,0,0,1,1,,
MA,2018,0,Curriculum,,2022,,,,,,,,30,900,27000,0,0,1,1,,
MA,2019,0,Curriculum,,2022,,,,,,,,31,961,29791,0,0,1,1,,
MD,1988,0,Curriculum,,2022,4644000,0.81777698,20468,31592.752,-0.078653522,0.1502246,1,0,0,0,0,0,1,1,-0.45359841,
MD,1989,0,Curriculum,,2022,4694000,0.77933401,21733,32067.176,0.03054641,-0.018734278,1,1,1,1,0,0,1,1,-0.45359841,
MD,1990,0,Curriculum,,2022,4781468,0.78691399,22681,31751.592,0.03054641,-0.018734278,1,2,4,8,0,0,1,1,-0.45359841,
MD,1991,0,Curriculum,,2022,4860000,0.82941997,23282,31137.758,0.11532141,-0.33385339,1,3,9,27,0,0,1,1,-0.45359841,
MD,1991,0,Nondiscrimination,P,2022,4860000,0.82941997,23282,31137.758,0.11532141,-0.33385339,1,0,0,0,0,0,1,1,-0.45359841,
MD,1992,0,Curriculum,,2022,4908000,0.80342197,24112,31399.795,0.11532141,-0.33385339,1,4,16,64,0,0,1,1,-0.45359841,
MD,1992,0,Nondiscrimination,P,2022,4908000,0.80342197,24112,31399.795,0.11532141,-0.33385339,1,1,1,1,0,0,1,1,-0.45359841,
MD,1993,0,Curriculum,,2022,4965000,0.95676601,24805,31417.139,-0.018048411,-0.098338775,1,5,25,125,0,0,1,1,-0.45359841,
MD,1993,0,Nondiscrimination,P,2022,4965000,0.95676601,24805,31417.139,-0.018048411,-0.098338775,1,2,4,8,0,0,1,1,-0.45359841,
MD,1994,0,Curriculum,,2022,5006000,1.33108,25780,31711.926,-0.018048411,-0.098338775,1,6,36,216,0,0,1,1,-0.45359841,
MD,1994,0,Nondiscrimination,P,2022,5006000,1.33108,25780,31711.926,-0.018048411,-0.098338775,1,3,9,27,0,0,1,1,-0.45359841,
MD,1995,0,Curriculum,,2022,5042000,1.32988,26618,31870.865,-0.014158686,-0.077346519,1,7,49,343,0,0,1,1,-0.45359841,
MD,1995,0,Nondiscrimination,P,2022,5042000,1.32988,26618,31870.865,-0.014158686,-0.077346519,1,4,16,64,0,0,1,1,-0.45359841,
MD,1996,0,Curriculum,,2022,5072000,1.45477,27689,32135.484,-0.014158686,-0.077346519,1,8,64,512,0,0,1,1,-0.45359841,
MD,1996,0,Nondiscrimination,P,2022,5072000,1.45477,27689,32135.484,-0.014158686,-0.077346519,1,5,25,125,0,0,1,1,-0.45359841,
MD,1997,0,Curriculum,,2022,5094000,1.424,29000,32880.789,0.0022085707,0.031789314,1,9,81,729,0,0,1,1,-0.45359841,
MD,1997,0,Nondiscrimination,P,2022,5094000,1.424,29000,32880.789,0.0022085707,0.031789314,1,6,36,216,0,0,1,1,-0.45359841,
MD,1998,0,Curriculum,,2022,5135000,1.33527,30742,34535.281,0.0022085707,0.031789314,1,10,100,1000,0,0,1,1,-0.45359841,
MD,1998,0,Nondiscrimination,P,2022,5135000,1.33527,30742,34535.281,0.0022085707,0.031789314,1,7,49,343,0,0,1,1,-0.45359841,
MD,1999,0,Curriculum,,2022,5171634,1.36725,32216,35528.633,0.078213796,0.19643041,1,11,121,1331,0,0,1,1,-0.45359841,
MD,1999,0,Nondiscrimination,P,2022,5171634,1.36725,32216,35528.633,0.078213796,0.19643041,1,8,64,512,0,0,1,1,-0.45359841,
MD,2000,0,Curriculum,,2022,5296486,1.36033,34678,36925.465,0.078213796,0.19643041,1,12,144,1728,0,0,1,1,-0.45359841,
MD,2000,0,Nondiscrimination,P,2022,5296486,1.36033,34678,36925.465,0.078213796,0.19643041,1,9,81,729,0,0,1,1,-0.45359841,
MD,2001,0,Anti-bullying,P,2008,5386079,1.54691,36203,37401.117,0.10679463,0.30040801,1,0,0,0,0,0,1,1,-0.45359841,
MD,2001,0,Curriculum,,2022,5386079,1.54691,36203,37401.117,0.10679463,0.30040801,1,13,169,2197,0,0,1,0,-0.45359841,
MD,2001,0,Nondiscrimination,P,2022,5386079,1.54691,36203,37401.117,0.10679463,0.30040801,1,10,100,1000,0,0,1,1,-0.45359841,
MD,2002,0,Anti-bullying,P,2008,5450525,1.57593,37092,37723,0.10679463,0.30040801,1,1,1,1,0,0,1,1,-0.45359841,
MD,2002,0,Curriculum,,2022,5450525,1.57593,37092,37723,0.10679463,0.30040801,1,14,196,2744,0,0,1,0,-0.45359841,
MD,2002,0,Nondiscrimination,P,2022,5450525,1.57593,37092,37723,0.10679463,0.30040801,1,11,121,1331,0,0,1,1,-0.45359841,
MD,2003,0,Anti-bullying,P,2008,5512310,1.54149,38153,38134.891,0.085267514,0.065523639,0,2,4,8,0,0,1,1,-0.45359841,
MD,2003,0,Curriculum,,2022,5512310,1.54149,38153,38134.891,0.085267514,0.065523639,0,15,225,3375,0,0,1,0,-0.45359841,
MD,2003,0,Nondiscrimination,P,2022,5512310,1.54149,38153,38134.891,0.085267514,0.065523639,0,12,144,1728,0,0,1,1,-0.45359841,
MD,2004,0,Anti-bullying,P,2008,5561332,1.5120699,40499,39458.004,0.085267514,0.065523639,0,3,9,27,0,0,1,1,-0.45359841,
MD,2004,0,Curriculum,,2022,5561332,1.5120699,40499,39458.004,0.085267514,0.065523639,0,16,256,4096,0,0,1,0,-0.45359841,
MD,2004,0,Nondiscrimination,P,2022,5561332,1.5120699,40499,39458.004,0.085267514,0.065523639,0,13,169,2197,0,0,1,1,-0.45359841,
MD,2005,0,Anti-bullying,P,2008,5589599,1.52264,42405,39886.582,0.30714095,0.38870043,0,4,16,64,0,0,1,1,-0.45359841,
MD,2005,0,Curriculum,,2022,5589599,1.52264,42405,39886.582,0.30714095,0.38870043,0,17,289,4913,0,0,1,0,-0.45359841,
MD,2005,0,Nondiscrimination,P,2022,5589599,1.52264,42405,39886.582,0.30714095,0.38870043,0,14,196,2744,0,0,1,1,-0.45359841,
MD,2006,0,Anti-bullying,P,2008,5615727,1.53592,44858,40962.945,0.30714095,0.38870043,0,5,25,125,0,0,1,1,-0.45359841,
MD,2006,0,Curriculum,,2022,5615727,1.53592,44858,40962.945,0.30714095,0.38870043,0,18,324,5832,0,0,1,0,-0.45359841,
MD,2006,0,Nondiscrimination,P,2022,5615727,1.53592,44858,40962.945,0.30714095,0.38870043,0,15,225,3375,0,0,1,1,-0.45359841,
MD,2007,0,Anti-bullying,P,2008,5618344,1.6712101,46839,41393.781,0.30334818,0.16746448,1,6,36,216,0,0,1,1,-0.45359841,
MD,2007,0,Curriculum,,2022,5618344,1.6712101,46839,41393.781,0.30334818,0.16746448,1,19,361,6859,0,0,1,0,-0.45359841,
MD,2007,0,Nondiscrimination,P,2022,5618344,1.6712101,46839,41393.781,0.30334818,0.16746448,1,16,256,4096,0,0,1,1,-0.45359841,
MD,2008,1,Anti-bullying,P,2008,5633597,1.66962,48854,41199.285,0.30334818,0.16746448,1,7,49,343,0,0,1,1,-0.45359841,
MD,2008,0,Curriculum,,2022,5633597,1.66962,48854,41199.285,0.30334818,0.16746448,1,20,400,8000,0,0,1,0,-0.45359841,
MD,2008,0,Nondiscrimination,P,2022,5633597,1.66962,48854,41199.285,0.30334818,0.16746448,1,17,289,4913,0,0,1,1,-0.45359841,
MD,2009,0,Curriculum,,2022,5699478,1.77237,47674,40870.086,0.23680387,0.4076952,1,21,441,9261,0,0,1,1,-0.45359841,
MD,2009,0,Nondiscrimination,P,2022,5699478,1.77237,47674,40870.086,0.23680387,0.4076952,1,18,324,5832,0,0,1,1,-0.45359841,
MD,2010,0,Curriculum,,2022,5785681,1.66903,49070,40989.344,0.23680387,0.4076952,1,22,484,10648,0,0,1,1,-0.45359841,
MD,2010,0,Nondiscrimination,P,2022,5785681,1.66903,49070,40989.344,0.23680387,0.4076952,1,19,361,6859,0,0,1,1,-0.45359841,
MD,2011,0,Curriculum,,2022,5839572,1.65911,,41428.211,0.22149612,0.20642734,1,23,529,12167,0,0,1,1,,
MD,2011,0,Nondiscrimination,P,2022,5839572,1.65911,,41428.211,0.22149612,0.20642734,1,20,400,8000,0,0,1,1,,
MD,2012,0,Curriculum,,2022,5884563,1.74828,,41589.641,0.22149612,0.20642734,0,24,576,13824,0,0,1,1,,
MD,2012,0,Nondiscrimination,P,2022,5884563,1.74828,,41589.641,0.22149612,0.20642734,0,21,441,9261,0,0,1,1,,
MD,2013,0,Curriculum,,2022,5884563,1.72129,,40577.641,0.12683398,0.27537704,1,25,625,15625,0,0,1,1,,
MD,2013,0,Nondiscrimination,P,2022,5884563,1.72129,,40577.641,0.12683398,0.27537704,1,22,484,10648,0,0,1,1,,
MD,2014,0,Curriculum,,2022,5884563,1.9659801,,41169.328,0.12683398,0.27537704,1,26,676,17576,0,0,1,1,,
MD,2014,0,Nondiscrimination,P,2022,5884563,1.9659801,,41169.328,0.12683398,0.27537704,1,23,529,12167,0,0,1,1,,
MD,2015,0,Curriculum,,2022,,,,,0.12683398,0.27537704,,27,729,19683,0,0,1,1,,
MD,2015,0,Nondiscrimination,P,2022,,,,,0.12683398,0.27537704,,24,576,13824,0,0,1,1,,
MD,2016,0,Curriculum,,2022,,,,,0.12683398,0.27537704,,28,784,21952,0,0,1,1,,
MD,2016,0,Nondiscrimination,P,2022,,,,,0.12683398,0.27537704,,25,625,15625,0,0,1,1,,
MD,2017,0,Curriculum,,2022,,,,,,,,29,841,24389,0,0,1,1,,
MD,2017,0,Nondiscrimination,P,2022,,,,,,,,26,676,17576,0,0,1,1,,
MD,2018,0,Curriculum,,2022,,,,,,,,30,900,27000,0,0,1,1,,
MD,2018,0,Nondiscrimination,P,2022,,,,,,,,27,729,19683,0,0,1,1,,
MD,2019,0,Curriculum,,2022,,,,,,,,31,961,29791,0,0,1,1,,
MD,2019,0,Nondiscrimination,P,2022,,,,,,,,28,784,21952,0,0,1,1,,
ME,1988,0,Curriculum,,2022,1206000,0.79627502,15593,24162.563,-0.37029779,-0.85588777,0,0,0,0,0,0,1,1,-0.010427549,
ME,1989,0,Curriculum,,2022,1222000,0.69523901,16683,24756.563,-0.46627083,-0.49128854,0,1,1,1,0,0,1,1,0.43274331,
ME,1990,0,Curriculum,,2022,1227928,0.70132297,17211,24199.096,-0.46627083,-0.49128854,0,2,4,8,0,0,1,1,0.87591416,
ME,1991,0,Curriculum,,2022,1235000,0.61856502,17457,23484.742,-0.55518109,-0.2768769,0,3,9,27,0,0,1,1,0.43274331,
ME,1991,0,Nondiscrimination,P,2005,1235000,0.61856502,17457,23484.742,-0.55518109,-0.2768769,0,0,0,0,0,0,1,1,0.43274331,
ME,1992,0,Curriculum,,2022,1235000,0.65331697,18214,23835.789,-0.55518109,-0.2768769,0,4,16,64,0,0,1,0,-0.010427549,
ME,1992,0,Nondiscrimination,P,2005,1235000,0.65331697,18214,23835.789,-0.55518109,-0.2768769,0,1,1,1,0,0,1,1,-0.010427549,
ME,1993,0,Curriculum,,2022,1239000,0.585998,18690,23819.01,-0.67196536,-0.18797182,0,5,25,125,0,0,1,0,-0.010427549,
ME,1993,0,Nondiscrimination,P,2005,1239000,0.585998,18690,23819.01,-0.67196536,-0.18797182,0,2,4,8,0,0,1,1,-0.010427549,
ME,1994,0,Curriculum,,2022,1240000,0.64830202,19552,24189.387,-0.67196536,-0.18797182,0,6,36,216,0,0,1,0,0.43274331,
ME,1994,0,Nondiscrimination,P,2005,1240000,0.64830202,19552,24189.387,-0.67196536,-0.18797182,0,3,9,27,0,0,1,1,0.43274331,
ME,1995,0,Curriculum,,2022,1241000,0.732921,20372,24567.445,-0.67196536,-0.18797182,0,7,49,343,0,0,1,0,0.43274331,
ME,1995,0,Nondiscrimination,P,2005,1241000,0.732921,20372,24567.445,-0.67196536,-0.18797182,0,4,16,64,0,0,1,1,0.43274331,
ME,1996,0,Curriculum,,2022,1243000,0.68408698,21507,25113.766,-0.67196536,-0.18797182,0,8,64,512,0,0,1,0,1.319085,
ME,1996,0,Nondiscrimination,P,2005,1243000,0.68408698,21507,25113.766,-0.67196536,-0.18797182,0,5,25,125,0,0,1,1,1.319085,
ME,1997,0,Curriculum,,2022,1242000,0.82056099,22566,25778.941,-0.67196536,-0.18797182,0,9,81,729,0,0,1,0,0.87591416,
ME,1997,0,Nondiscrimination,P,2005,1242000,0.82056099,22566,25778.941,-0.67196536,-0.18797182,0,6,36,216,0,0,1,1,0.87591416,
ME,1998,0,Curriculum,,2022,1244000,0.74435699,24171,26990.518,-0.67196536,-0.18797182,0,10,100,1000,0,0,1,0,-0.45359841,
ME,1998,0,Nondiscrimination,P,2005,1244000,0.74435699,24171,26990.518,-0.67196536,-0.18797182,0,7,49,343,0,0,1,1,-0.45359841,
ME,1999,0,Curriculum,,2022,1253040,0.84692699,25151,27522.758,-0.67196536,-0.18797182,0,11,121,1331,0,0,1,0,0.43274331,
ME,1999,0,Nondiscrimination,P,2005,1253040,0.84692699,25151,27522.758,-0.67196536,-0.18797182,0,8,64,512,0,0,1,1,0.43274331,
ME,2000,0,Curriculum,,2022,1274923,0.95506197,26699,28321.189,-0.67196536,-0.18797182,0,12,144,1728,0,0,1,0,1.7622559,
ME,2000,0,Nondiscrimination,P,2005,1274923,0.95506197,26699,28321.189,-0.67196536,-0.18797182,0,9,81,729,0,0,1,1,1.7622559,
ME,2001,0,Anti-bullying,P,2012,1284470,1.01888,28181,28726.098,-0.23579668,-0.98447108,0,0,0,0,0,0,1,0,0.87591416,
ME,2001,0,Curriculum,,2022,1284470,1.01888,28181,28726.098,-0.23579668,-0.98447108,0,13,169,2197,0,0,1,0,0.87591416,
ME,2001,0,Nondiscrimination,P,2005,1284470,1.01888,28181,28726.098,-0.23579668,-0.98447108,0,10,100,1000,0,0,1,1,0.87591416,
ME,2002,0,Anti-bullying,P,2012,1294894,1.05423,28846,29057,-0.23579668,-0.98447108,0,1,1,1,0,0,1,0,-0.45359841,
ME,2002,0,Curriculum,,2022,1294894,1.05423,28846,29057,-0.23579668,-0.98447108,0,14,196,2744,0,0,1,0,-0.45359841,
ME,2002,0,Nondiscrimination,P,2005,1294894,1.05423,28846,29057,-0.23579668,-0.98447108,0,11,121,1331,0,0,1,1,-0.45359841,
ME,2003,0,Anti-bullying,P,2012,1309205,1.06692,29851,29625.814,-0.59263897,-0.22624612,1,2,4,8,0,0,1,0,0.87591416,
ME,2003,0,Curriculum,,2022,1309205,1.06692,29851,29625.814,-0.59263897,-0.22624612,1,15,225,3375,0,0,1,0,0.87591416,
ME,2003,0,Nondiscrimination,P,2005,1309205,1.06692,29851,29625.814,-0.59263897,-0.22624612,1,12,144,1728,0,0,1,1,0.87591416,
ME,2004,0,Anti-bullying,P,2012,1314985,1.25441,31335,30248.723,-0.59263897,-0.22624612,1,3,9,27,0,0,1,0,2.2054267,
ME,2004,0,Curriculum,,2022,1314985,1.25441,31335,30248.723,-0.59263897,-0.22624612,1,16,256,4096,0,0,1,0,2.2054267,
ME,2004,0,Nondiscrimination,P,2005,1314985,1.25441,31335,30248.723,-0.59263897,-0.22624612,1,13,169,2197,0,0,1,1,2.2054267,
ME,2005,0,Anti-bullying,P,2012,1318220,1.55515,31834,29759.494,-0.78463215,0.35475811,1,4,16,64,0,0,1,0,0.87591416,
ME,2005,0,Curriculum,,2022,1318220,1.55515,31834,29759.494,-0.78463215,0.35475811,1,17,289,4913,0,0,1,0,0.87591416,
ME,2005,1,Nondiscrimination,P,2005,1318220,1.55515,31834,29759.494,-0.78463215,0.35475811,1,14,196,2744,0,0,1,1,0.87591416,
ME,2006,0,Anti-bullying,P,2012,1321574,1.59365,33474,30357.232,-0.78463215,0.35475811,1,5,25,125,0,0,1,0,-0.010427549,
ME,2006,0,Curriculum,,2022,1321574,1.59365,33474,30357.232,-0.78463215,0.35475811,1,18,324,5832,0,0,1,0,-0.010427549,
ME,2007,0,Anti-bullying,P,2012,1317207,1.4910001,34930,30671.379,-0.70496941,0.11578737,1,6,36,216,0,0,1,1,0.43274331,
ME,2007,0,Curriculum,,2022,1317207,1.4910001,34930,30671.379,-0.70496941,0.11578737,1,19,361,6859,0,0,1,0,0.43274331,
ME,2008,0,Anti-bullying,P,2012,1316456,1.44946,36434,30661.117,-0.70496941,0.11578737,1,7,49,343,0,0,1,1,0.43274331,
ME,2008,0,Curriculum,,2022,1316456,1.44946,36434,30661.117,-0.70496941,0.11578737,1,20,400,8000,0,0,1,0,0.43274331,
ME,2009,0,Anti-bullying,P,2012,1318301,1.4587801,36058,30679.189,-0.71961963,0.093523867,1,8,64,512,0,0,1,1,1.319085,
ME,2009,0,Curriculum,,2022,1318301,1.4587801,36058,30679.189,-0.71961963,0.093523867,1,21,441,9261,0,0,1,0,1.319085,
ME,2010,0,Anti-bullying,P,2012,1327379,1.42905,36717,30609.797,-0.71961963,0.093523867,1,9,81,729,0,1,1,1,1.319085,
ME,2010,0,Curriculum,,2022,1327379,1.42905,36717,30609.797,-0.71961963,0.093523867,1,22,484,10648,0,0,1,0,1.319085,
ME,2011,0,Anti-bullying,P,2012,1328544,1.38788,,30868.814,-0.63999575,-0.22944148,1,10,100,1000,1,1,1,1,,
ME,2011,0,Curriculum,,2022,1328544,1.38788,,30868.814,-0.63999575,-0.22944148,1,23,529,12167,0,0,1,0,,
ME,2012,1,Anti-bullying,P,2012,1329192,1.3648,,31020.24,-0.63999575,-0.22944148,0,11,121,1331,1,1,1,1,,
ME,2012,0,Curriculum,,2022,1329192,1.3648,,31020.24,-0.63999575,-0.22944148,0,24,576,13824,0,0,1,0,,
ME,2013,0,Curriculum,,2022,1329192,1.43639,,30551.578,-0.5516957,-0.49215758,0,25,625,15625,0,0,1,1,,
ME,2014,0,Curriculum,,2022,1329192,1.46764,,30962.867,-0.5516957,-0.49215758,0,26,676,17576,0,0,1,1,,
ME,2015,0,Curriculum,,2022,,,,,-0.5516957,-0.49215758,,27,729,19683,0,0,1,1,,
ME,2016,0,Curriculum,,2022,,,,,-0.5516957,-0.49215758,,28,784,21952,0,0,1,1,,
ME,2017,0,Curriculum,,2022,,,,,,,,29,841,24389,0,0,1,1,,
ME,2018,0,Curriculum,,2022,,,,,,,,30,900,27000,0,0,1,1,,
ME,2019,0,Curriculum,,2022,,,,,,,,31,961,29791,0,0,1,1,,
MI,1988,0,Curriculum,,2022,9300000,0.90981603,16894,25824.699,2.8418918,-2.9427145,0,0,0,0,0,0,1,1,-0.45359841,
MI,1989,0,Curriculum,,2022,9273000,0.927284,18072,26438.047,2.9680171,-2.6988373,0,1,1,1,0,0,1,1,-0.45359841,
MI,1990,0,Curriculum,,2022,9295297,0.92235601,18719,26082.059,2.9680171,-2.6988373,0,2,4,8,0,0,1,1,-0.45359841,
MI,1991,0,Curriculum,,2022,9368000,0.84568101,19129,25314.123,2.1801219,-0.97506481,0,3,9,27,0,0,1,1,-0.45359841,
MI,1991,0,Nondiscrimination,P,2022,9368000,0.84568101,19129,25314.123,2.1801219,-0.97506481,0,0,0,0,0,0,1,1,-0.45359841,
MI,1992,0,Curriculum,,2022,9437000,0.88943702,20179,25859.182,2.1801219,-0.97506481,0,4,16,64,0,0,1,1,0.87591416,
MI,1992,0,Nondiscrimination,P,2022,9437000,0.88943702,20179,25859.182,2.1801219,-0.97506481,0,1,1,1,0,0,1,1,0.87591416,
MI,1993,0,Curriculum,,2022,9478000,0.79013503,21046,26276.605,2.1739759,-1.4129926,0,5,25,125,0,0,1,1,0.87591416,
MI,1993,0,Nondiscrimination,P,2022,9478000,0.79013503,21046,26276.605,2.1739759,-1.4129926,0,2,4,8,0,0,1,1,0.87591416,
MI,1994,0,Curriculum,,2022,9496000,0.66289401,22593,27384.373,2.1739759,-1.4129926,0,6,36,216,0,0,1,1,-0.45359841,
MI,1994,0,Nondiscrimination,P,2022,9496000,0.66289401,22593,27384.373,2.1739759,-1.4129926,0,3,9,27,0,0,1,1,-0.45359841,
MI,1995,0,Curriculum,,2022,9549000,0.78415197,23428,27934.078,2.1739759,-1.4129926,1,7,49,343,0,0,1,1,-0.45359841,
MI,1995,0,Nondiscrimination,P,2022,9549000,0.78415197,23428,27934.078,2.1739759,-1.4129926,1,4,16,64,0,0,1,1,-0.45359841,
MI,1996,0,Curriculum,,2022,9594000,0.54386598,24279,28316.193,2.1739759,-1.4129926,1,8,64,512,0,0,1,1,0.43274331,
MI,1996,0,Nondiscrimination,P,2022,9594000,0.54386598,24279,28316.193,2.1739759,-1.4129926,1,5,25,125,0,0,1,1,0.43274331,
MI,1997,0,Curriculum,,2022,9774000,0.63157803,25349,29001.449,1.2400163,0.67204177,0,9,81,729,0,0,1,1,0.43274331,
MI,1997,0,Nondiscrimination,P,2022,9774000,0.63157803,25349,29001.449,1.2400163,0.67204177,0,6,36,216,0,0,1,1,0.43274331,
MI,1998,0,Curriculum,,2022,9817000,0.59295303,26903,30063.166,1.2400163,0.67204177,0,10,100,1000,0,0,1,1,-0.010427549,
MI,1998,0,Nondiscrimination,P,2022,9817000,0.59295303,26903,30063.166,1.2400163,0.67204177,0,7,49,343,0,0,1,1,-0.010427549,
MI,1999,0,Curriculum,,2022,9863775,0.44923401,27858,30675.867,1.3586152,1.1735612,1,11,121,1331,0,0,1,1,-0.010427549,
MI,1999,0,Nondiscrimination,P,2022,9863775,0.44923401,27858,30675.867,1.3586152,1.1735612,1,8,64,512,0,0,1,1,-0.010427549,
MI,2000,0,Curriculum,,2022,9938444,0.50008303,29400,31365.49,1.3586152,1.1735612,1,12,144,1728,0,0,1,1,0.43274331,
MI,2000,0,Nondiscrimination,P,2022,9938444,0.50008303,29400,31365.49,1.3586152,1.1735612,1,9,81,729,0,0,1,1,0.43274331,
MI,2001,0,Anti-bullying,,2022,10006266,0.390654,30024,30723.182,1.7672681,1.2234627,1,0,0,0,0,0,1,1,0.43274331,
MI,2001,0,Curriculum,,2022,10006266,0.390654,30024,30723.182,1.7672681,1.2234627,1,13,169,2197,0,0,1,1,0.43274331,
MI,2001,0,Nondiscrimination,P,2022,10006266,0.390654,30024,30723.182,1.7672681,1.2234627,1,10,100,1000,0,1,1,1,0.43274331,
MI,2002,0,Anti-bullying,,2022,10043221,0.34940001,30262,30333,1.7672681,1.2234627,1,1,1,1,0,0,1,1,0.43274331,
MI,2002,0,Curriculum,,2022,10043221,0.34940001,30262,30333,1.7672681,1.2234627,1,14,196,2744,0,0,1,1,0.43274331,
MI,2002,0,Nondiscrimination,P,2022,10043221,0.34940001,30262,30333,1.7672681,1.2234627,1,11,121,1331,1,1,1,1,0.43274331,
MI,2003,0,Anti-bullying,,2022,10082364,0.35737899,31300,30367.902,1.8301177,0.37193668,0,2,4,8,0,0,1,1,0.43274331,
MI,2003,0,Curriculum,,2022,10082364,0.35737899,31300,30367.902,1.8301177,0.37193668,0,15,225,3375,0,0,1,1,0.43274331,
MI,2003,0,Nondiscrimination,P,2022,10082364,0.35737899,31300,30367.902,1.8301177,0.37193668,0,12,144,1728,1,1,1,1,0.43274331,
MI,2004,0,Anti-bullying,,2022,10104206,0.40676001,31768,30567.762,1.8301177,0.37193668,0,3,9,27,0,0,1,1,0.43274331,
MI,2004,0,Curriculum,,2022,10104206,0.40676001,31768,30567.762,1.8301177,0.37193668,0,16,256,4096,0,0,1,1,0.43274331,
MI,2004,0,Nondiscrimination,P,2022,10104206,0.40676001,31768,30567.762,1.8301177,0.37193668,0,13,169,2197,1,1,1,1,0.43274331,
MI,2005,0,Anti-bullying,,2022,10100833,0.45201001,32409,30318.631,1.6854553,0.32634622,0,4,16,64,0,0,1,1,0.43274331,
MI,2005,0,Curriculum,,2022,10100833,0.45201001,32409,30318.631,1.6854553,0.32634622,0,17,289,4913,0,0,1,1,0.43274331,
MI,2005,0,Nondiscrimination,P,2022,10100833,0.45201001,32409,30318.631,1.6854553,0.32634622,0,14,196,2744,1,1,1,1,0.43274331,
MI,2006,0,Anti-bullying,,2022,10095643,0.399266,33365,30201.961,1.6854553,0.32634622,0,5,25,125,0,0,1,1,0.43274331,
MI,2006,0,Curriculum,,2022,10095643,0.399266,33365,30201.961,1.6854553,0.32634622,0,18,324,5832,0,0,1,1,0.43274331,
MI,2006,0,Nondiscrimination,P,2022,10095643,0.399266,33365,30201.961,1.6854553,0.32634622,0,15,225,3375,1,1,1,1,0.43274331,
MI,2007,0,Anti-bullying,,2022,10071822,0.33008599,34419,30241.893,1.6576029,0.0029519049,0,6,36,216,0,0,1,1,0.43274331,
MI,2007,0,Curriculum,,2022,10071822,0.33008599,34419,30241.893,1.6576029,0.0029519049,0,19,361,6859,0,0,1,1,0.43274331,
MI,2007,0,Nondiscrimination,P,2022,10071822,0.33008599,34419,30241.893,1.6576029,0.0029519049,0,16,256,4096,1,1,1,1,0.43274331,
MI,2008,0,Anti-bullying,,2022,10003422,0.318279,35282,29936.682,1.6576029,0.0029519049,0,7,49,343,0,0,1,1,0.43274331,
MI,2008,0,Curriculum,,2022,10003422,0.318279,35282,29936.682,1.6576029,0.0029519049,0,20,400,8000,0,0,1,1,0.43274331,
MI,2008,0,Nondiscrimination,P,2022,10003422,0.318279,35282,29936.682,1.6576029,0.0029519049,0,17,289,4913,1,1,1,1,0.43274331,
MI,2009,0,Anti-bullying,,2022,9969727,0.48370001,33514,28644.029,1.4869922,0.056438886,0,8,64,512,0,0,1,1,0.43274331,
MI,2009,0,Curriculum,,2022,9969727,0.48370001,33514,28644.029,1.4869922,0.056438886,0,21,441,9261,0,0,1,1,0.43274331,
MI,2009,0,Nondiscrimination,P,2022,9969727,0.48370001,33514,28644.029,1.4869922,0.056438886,0,18,324,5832,1,1,1,1,0.43274331,
